ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,HouseholdIncomeRangeKey,HouseholdIncomeRange,HouseholdIncomeRangeEng,Year,TotalHousehold,HouseholdSize2Person,HouseholdSize4Person,HouseholdSize7Person,HouseholdSize8More,,,,
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2559,0.17,0.3,0,0,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2559,4.16,0.8,5.9,12.3,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2559,40.55,20.7,56.6,68.2,100
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2559,27.46,34.7,23.7,11.8,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2559,24.15,39,11.4,4.8,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2559,2.87,3.2,2.4,3,0
13,ปทุมธานี            ,Pathum Thani        ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2559,0.64,1.3,0,0,0,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,434,0.4,0,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,6469,6.6,0,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,43289,36.2,7.5,1.2,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,55270,22.9,31.5,6.6,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,121391,30.5,55.6,70.9,38.5
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,20509,3.4,4.7,19.2,42.5
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,2594,0,3.7,1.5,19.1
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,316,0,0,0.6,0,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0,0,0,0,0,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,9239,1.7,3.2,9,12.4
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,63563,16.5,24.9,43.7,63.9
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,106353,37.9,46.3,44.6,23.6
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,51310,28,18.5,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,21392,11.4,7,2.7,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,4628,3.6,0,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,1179,0.9,0,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0,0,0,0,0,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2559,0,0,0,0,0,,
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2559,7184,1.2,5.1,3,5.7
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2559,53127,9.9,24.5,43.8,73.1
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2559,11915,32.4,46.6,47.5,21.2
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2559,99626,27.3,14.5,3.8,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2559,49787,27.1,8.1,1.9,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2559,3328,1.7,1.2,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2559,317,0.2,0,0,0
14,พระนครศรีอยุธยา     ,Phra Nakhon Si Ayut ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2559,0,0,0,0,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,1215,3.6,0,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,5689,14.6,2.2,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,21045,46.7,13.4,4.6,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,15993,12.9,29.8,9.7,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,28425,18.1,42.7,52.3,32.4
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,7237,2.2,8.1,24.5,28.5
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,3284,0.6,3.9,8.9,39
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,426,1.3,0,0,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0,0,0,0,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,2596,6.2,0.9,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,6858,17.5,1,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,23693,47.1,18,6,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,18394,18.4,31.7,15.5,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,23634,9.1,36.1,59.5,52.1
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,5238,0.9,8.4,14.3,58
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,1833,0.8,3.8,2.8,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,331,0,0,2,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2559,1051,0.9,0.8,3.7,0,,
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2559,9719,9,13.7,13.9,7.5
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2559,21515,22.9,26.6,28.3,35.5
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2559,39303,45.9,47.4,43.2,57
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2559,7836,10.3,9,7.7,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2559,4127,7.5,2.6,3.3,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2559,855,2.2,0,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2559,499,1.3,0,0,0
15,อ่างทอง             ,Ang Thong           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2559,0,0,0,0,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2557,0,0,0,0,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2557,2683,2.4,0,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2557,13526,11.2,0.9,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2557,73071,43.8,22.2,6,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2557,73977,24,41.5,20.9,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2557,68202,17.3,31.3,56.6,100
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2557,9911,1.3,4.1,14.6,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2557,581,0,0,1.9,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2557,0,0,0,0,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,886,0.7,0,0,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,20786,4.4,10.4,18,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,79882,19.8,41.8,47.9,100
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,106526,49.5,37,31,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,25347,14.6,6.7,2.4,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,15831,10.7,2.5,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,899,0.4,0.2,0.7,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,1341,0,1.5,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0,0,0,0,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2560,0,0,0,0,0,,
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2560,27474,4.7,14.7,24.9,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2560,96849,28.6,46.4,59.1,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2560,86307,44.7,28.9,16,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2560,19300,10.7,6.8,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2560,15122,10,3.2,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2560,983,0.8,0,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2560,200,0.2,0,0,0
16,ลพบุรี              ,Lop Buri            ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2560,258,0.2,0,0,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,64,0.2,0,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,2517,8.7,0,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,14218,42.6,6.7,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,18960,25.2,34.9,11.9,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,24281,17.6,41,51.9,50.9
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,9329,4,13.3,28.7,49.1
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,2537,1.7,3.8,7.5,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,60,0,0.2,0,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0,0,0,0,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,0,0,0,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,5232,5.9,5.9,16.4,35.6
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,17740,16.8,29.9,43.2,64.4
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,27996,47.7,46.6,32,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,7351,13.9,12,5.7,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,5031,13.1,5.4,2.6,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,602,2.1,0.3,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,187,0.8,0,0,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2559,507,0.2,0,3.8,0,,
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2559,8801,6.3,9.1,19.4,8.2
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2559,26554,27.3,37,37.9,50.3
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2559,23170,38,36.3,37.5,41.5
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2559,5131,14.4,10.2,1.5,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2559,3245,12.1,7.1,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2559,336,1.7,0.2,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2559,0,0,0,0,0
17,สิงห์บุรี           ,Sing Buri           ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2559,0,0,0,0,0,,
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,2040,4.3,0,0,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,7244,14.7,0.5,0,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,36835,50.4,24,2.6,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,32011,19.5,35.4,23.7,14.6
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,28878,8.6,27.5,58.1,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,6820,2,7.4,8.8,68.9
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,4023,0.5,4.8,6.7,16.5
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,262,0,0.5,0,0,,
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,848,0,1.7,0,15.8,,
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,15279,9.1,18.3,23.3,39.5
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,35597,31.2,36.2,47.8,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,34157,37.1,35,22.3,15.8
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,8060,9,7.2,5.6,28.9
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,5306,10,1.6,1.1,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,1229,2.7,0,0,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,387,0.9,0,0,0
18,ชัยนาท              ,Chai Nat            ,3,ภาคเหนือ,Northern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0,0,0,0,0,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2556,0,0,0,0,0,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2556,0.42,0.1,1.2,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2556,7.66,1.8,13.3,27.4,12.3
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2556,37.75,25.2,55.4,61.9,48
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2556,25.47,29.6,22.9,6,39.7
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2556,25.72,38.6,6.7,4.7,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2556,2.71,4.2,0.6,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2556,0.27,0.5,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2556,0,0,0,0,0,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2558,0,0,0,0,0,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2558,0.8,0,1.7,4.3,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2558,6.5,2.3,11.2,24.2,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2558,37,26.6,53.4,62.2,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2558,31.5,37.6,23.9,9.3,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2558,21.7,29.7,9.8,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2558,2.4,3.8,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2558,0,0,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2558,0,0,0,0,0,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,10,ต่ำกว่า 1,500 บาท,Less than 1,500 baht,2559,0,0,0,0,0,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,11,1,500 - 3,000 บาท,1,500 - 3,000 baht,2559,2513,0.2,0,4.2,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,12,3,001 - 5,000 บาท,3,001 - 5,000 baht,2559,49231,3.3,13.7,32.2,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,13,5,001 - 10,000 บาท,5,001 - 10,000 baht,2559,209364,26.7,51.5,52.3,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,14,10,001 - 15,000 บาท,10,001 - 15,000 baht,2559,171278,31.6,27.6,11.4,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,15,15,001 - 30,000 บาท,15,001 - 30,000 baht,2559,139700,33.4,7.2,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,16,30,001 - 50,000 บาท,30,001 - 50,000 baht,2559,18458,4.8,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,17,50,001 - 100,000 บาท,50,001 - 100,000 baht,2559,0,0,0,0,0
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,18,มากกว่า 100,000 บาท,More than 100,000 baht,2559,0,0,0,0,0,,
